frame_idx,bin_idx,real,imag,mag2,eligible,pre_mask,mask
5,67,18,899,808525,1,0,0
5,68,108,250,74164,1,0,0
5,69,-185,125,49850,1,0,0
5,70,-23,362,131573,1,0,0
5,71,-335,273,186754,1,0,0
5,72,207,634,444805,1,0,0
5,73,-663,-302,530773,1,0,0
5,74,-54,371,140557,1,0,0
5,75,116,655,442481,1,0,0
5,76,298,88,96548,1,0,0
5,77,-475,290,309725,1,0,0
5,78,60,178,35284,1,0,0
5,79,-378,169,171445,1,0,0
5,80,194,262,106280,1,0,0
5,81,-563,96,326185,1,0,0
5,82,265,158,95189,1,0,0
5,83,-153,573,351738,1,0,0
5,84,8,356,126800,1,0,0
5,85,-249,-572,389185,1,0,0
5,86,104,394,166052,1,0,0
5,87,85,476,233801,1,0,0
5,88,-277,-143,97178,1,0,0
5,89,306,530,374536,1,0,0
5,90,-468,-102,229428,1,0,0
5,91,-70,458,214664,1,0,0
5,92,220,133,66089,1,0,0
5,93,-298,-224,138980,1,0,0
5,94,10,6,136,1,1,1
5,95,-245,186,94621,1,0,0
5,96,-108,150,34164,1,0,0
5,97,161,507,282970,1,0,0
5,98,-269,-75,77986,1,0,0
5,99,27,-216,47385,1,0,0
5,100,105,526,287701,1,0,0
5,101,-332,-12,110368,1,0,0
5,102,263,74,74645,1,0,0
5,103,120,-106,25636,1,0,0
5,104,-306,443,289885,1,0,0
5,105,-348,-559,433585,1,0,0
5,106,48,173,32233,1,0,0
5,107,260,207,110449,1,0,0
5,108,-99,-308,104665,1,0,0
5,109,-529,611,653162,1,0,0
5,110,-85,-78,13309,1,0,0
5,111,345,314,217621,1,0,0
5,112,-139,-341,135602,1,0,0
5,113,-17,355,126314,1,0,0
5,114,-182,-284,113780,1,0,0
5,115,-11,-95,9146,1,0,0
5,116,191,260,104081,1,0,0
5,117,-841,9,707362,1,0,0
5,118,522,11,272605,1,0,0
5,119,-198,215,85429,1,0,0
5,120,-219,-73,53290,1,0,0
5,121,592,21,350905,1,0,0
5,122,-155,-183,57514,1,0,0
5,123,-125,130,32525,1,0,0
5,124,-76,11,5897,1,0,0
5,125,-98,61,13325,1,0,0
5,126,193,-7,37298,1,0,0
5,127,-347,182,153533,1,0,0
5,128,-73,0,5329,1,0,0
6,0,501,0,251001,0,0,0
6,1,843,1084,1885705,1,0,0
6,2,578,2666,7441640,1,0,0
6,3,709,3794,14897117,1,0,0
6,4,378,5763,33355053,1,0,0
6,5,1197,7072,51445993,1,0,0
6,6,817,10023,101128018,1,0,0
6,7,531,13039,170297482,1,0,0
6,8,1049,17353,302227010,1,0,0
6,9,431,24809,615672242,1,0,0
6,10,1177,33859,1147817210,1,0,0
6,11,1343,50047,2506505858,1,0,0
6,12,1357,80959,6556201130,1,0,0
6,13,1722,148499,22054918285,1,0,0
6,14,2458,350842,123096150728,1,0,0
6,15,2512,1774467,3148739444233,1,0,0
6,16,3341,-5347392,28594612363945,1,0,0
6,17,4578,1770350,3134160080584,1,0,0
6,18,7034,343593,118105626805,1,0,0
6,19,9503,133082,17801125733,1,0,0
6,20,18656,50023,2850346865,1,0,0
6,21,42801,-24722,2443102885,1,0,0
6,22,213462,-353976,170865034020,1,0,0
6,23,-639937,1198326,1845504566245,1,0,0
6,24,213619,-370406,182833681997,1,0,0
6,25,42864,-62313,5720232465,1,0,0
6,26,18014,-20810,757560296,1,0,0
6,27,10499,-7800,171069001,1,0,0
6,28,6238,-3076,48374420,1,0,0
6,29,4765,-1027,23759954,1,0,0
6,30,3403,275,11656034,1,0,0
6,31,2655,1083,8221914,1,0,0
6,32,2204,1042,5943380,1,0,0
6,33,1245,1203,2997234,1,0,0
6,34,1541,1348,4191785,1,0,0
6,35,1313,1006,2736005,1,0,0
6,36,920,1104,2065216,1,0,0
6,37,550,1229,1812941,1,0,0
6,38,1119,1348,3069265,1,0,0
6,39,652,722,946388,1,0,0
6,40,667,860,1184489,1,0,0
6,41,768,807,1241073,1,0,0
6,42,177,1207,1488178,1,0,0
6,43,382,720,664324,1,0,0
6,44,453,797,840418,1,0,0
6,45,625,305,483650,1,0,0
6,46,-63,899,812170,1,0,0
6,47,592,569,674225,1,0,0
6,48,322,867,855373,1,0,0
6,49,273,63,78498,1,0,0
6,50,-38,518,269768,1,0,0
6,51,1006,790,1636136,1,0,0
6,52,-175,-14,30821,1,0,0
6,53,319,1021,1144202,1,0,0
6,54,183,377,175618,1,0,0
6,55,-13,62,4013,1,1,1
6,56,430,617,565589,1,0,0
6,57,29,-182,33965,1,0,0
6,58,68,443,200873,1,0,0
6,59,242,275,134189,1,0,0
6,60,22,126,16360,1,0,0
6,61,400,525,435625,1,0,0
6,62,-70,495,249925,1,0,0
6,63,299,-419,264962,1,0,0
6,64,-31,492,243025,1,0,0
6,65,645,451,619426,1,0,0
6,66,-162,359,155125,1,0,0
6,67,-80,-233,60689,1,0,0
6,68,323,32,105353,1,0,0
6,69,67,703,498698,1,0,0
6,70,-54,-246,63432,1,0,0
6,71,322,433,291173,1,0,0
6,72,-159,-156,49617,1,0,0
6,73,679,910,1289141,1,0,0
6,74,-154,-132,41140,1,0,0
6,75,-276,-11,76297,1,0,0
6,76,349,-41,123482,1,0,0
6,77,292,346,204980,1,0,0
6,78,-216,-128,63040,1,0,0
6,79,326,348,227380,1,0,0
6,80,-164,-17,27185,1,0,0
6,81,408,197,205273,1,0,0
6,82,98,229,62045,1,0,0
6,83,-34,-423,180085,1,0,0
6,84,77,160,31529,1,0,0
6,85,60,620,388000,1,0,0
6,86,327,199,146530,1,0,0
6,87,-168,-310,124324,1,0,0
6,88,137,267,90058,1,0,0
6,89,-51,-294,89037,1,0,0
6,90,-233,316,154145,1,0,0
6,91,208,-257,109313,1,0,0
6,92,137,93,27418,1,0,0
6,93,289,483,316810,1,0,0
6,94,-192,-179,68905,1,0,0
6,95,388,-43,152393,1,0,0
6,96,-96,425,189841,1,0,0
6,97,17,-455,207314,1,0,0
6,98,-50,35,3725,1,1,1
6,99,-13,171,29410,1,0,0
6,100,170,338,143144,1,0,0
6,101,88,-52,10448,1,0,0
6,102,340,-159,140881,1,0,0
6,103,-81,208,49825,1,0,0
6,104,-394,-142,175400,1,0,0
6,105,584,643,754505,1,0,0
6,106,-25,-226,51701,1,0,0
6,107,-88,80,14144,1,0,0
6,108,-272,-9,74065,1,0,0
6,109,775,-392,754289,1,0,0
6,110,-184,355,159881,1,0,0
6,111,-181,-54,35677,1,0,0
6,112,81,-133,24250,1,0,0
6,113,163,121,41210,1,0,0
6,114,-150,-339,137421,1,0,0
6,115,78,317,106573,1,0,0
6,116,-141,144,40617,1,0,0
6,117,564,-38,319540,1,0,0
6,118,240,114,70596,1,0,0
6,119,-123,-150,37629,1,0,0
6,120,327,-23,107458,1,0,0
6,121,-758,209,618245,1,0,0
6,122,401,-191,197282,1,0,0
6,123,34,5,1181,1,1,1
6,124,14,110,12296,1,0,0
6,125,46,-84,9172,1,0,0
6,126,19,171,29602,1,0,0
6,127,436,-233,244385,1,0,0
6,128,-447,0,199809,1,0,0
7,0,-342,0,116964,0,0,0
7,1,-953,1487,3119378,1,0,0
7,2,-425,2889,8526946,1,0,0
7,3,-665,4558,21217589,1,0,0
7,4,-673,6178,38620613,1,0,0
7,5,-1113,9091,83885050,1,0,0
7,6,-722,10899,119309485,1,0,0
7,7,-353,15179,230526650,1,0,0
7,8,-1492,19636,387798560,1,0,0
7,9,-93,25697,660344458,1,0,0
7,10,-1625,37122,1380683509,1,0,0
7,11,-1094,54110,2929088936,1,0,0
7,12,-1708,85312,7281054608,1,0,0
7,13,-1809,153625,23603913106,1,0,0
7,14,-1853,357736,127978479305,1,0,0
7,15,-2677,1783164,3179681017225,1,0,0
7,16,-3539,-5336076,28473719602297,1,0,0
7,17,-4733,1787379,3194746090930,1,0,0
7,18,-6533,366563,134411113058,1,0,0
7,19,-9735,170019,29001230586,1,0,0
7,20,-18486,116718,13964823720,1,0,0
7,21,-42944,130834,18961722692,1,0,0
7,22,-213311,426985,227817772946,1,0,0
7,23,639684,-1145319,1720951231617,1,0,0
7,24,-213059,410476,213884684057,1,0,0
7,25,-42905,93780,10635527425,1,0,0
7,26,-18506,46170,2474140936,1,0,0
7,27,-10257,28284,905190705,1,0,0
7,28,-6582,20643,469456173,1,0,0
7,29,-4764,15319,257367457,1,0,0
7,30,-3052,12264,159720400,1,0,0
7,31,-2833,9492,98123953,1,0,0
7,32,-2001,8279,72545842,1,0,0
7,33,-1372,6898,49464788,1,0,0
7,34,-1397,5847,36139018,1,0,0
7,35,-1310,5455,31473125,1,0,0
7,36,-1204,4253,19537625,1,0,0
7,37,-675,3842,15216589,1,0,0
7,38,-523,3622,13392413,1,0,0
7,39,-919,3434,12636917,1,0,0
7,40,-390,2491,6357181,1,0,0
7,41,-680,2550,6964900,1,0,0
7,42,-777,2618,7457653,1,0,0
7,43,-199,1948,3834305,1,0,0
7,44,-336,1782,3288420,1,0,0
7,45,-430,2001,4188901,1,0,0
7,46,-524,1679,3093617,1,0,0
7,47,-402,1290,1825704,1,0,0
7,48,-96,1412,2002960,1,0,0
7,49,-247,1706,2971445,1,0,0
7,50,-88,1046,1101860,1,0,0
7,51,-824,1022,1723460,1,0,0
7,52,-171,933,899730,1,0,0
7,53,-152,602,385508,1,0,0
7,54,-295,887,873794,1,0,0
7,55,-10,1253,1570109,1,0,0
7,56,-143,401,181250,1,0,0
7,57,-15,1431,2047986,1,0,0
7,58,-337,277,190298,1,0,0
7,59,-123,900,825129,1,0,0
7,60,-97,401,170210,1,0,0
7,61,-335,378,255109,1,0,0
7,62,-22,530,281384,1,0,0
7,63,-313,1017,1132258,1,0,0
7,64,211,542,338285,1,0,0
7,65,-627,91,401410,1,0,0
7,66,-108,487,248833,1,0,0
7,67,18,899,808525,1,0,0
7,68,108,250,74164,1,0,0
7,69,-185,125,49850,1,0,0
7,70,-23,362,131573,1,0,0
7,71,-335,273,186754,1,0,0
7,72,207,634,444805,1,0,0
7,73,-663,-302,530773,1,0,0
7,74,-54,371,140557,1,0,0
7,75,116,655,442481,1,0,0
7,76,298,88,96548,1,0,0
7,77,-475,290,309725,1,0,0
7,78,60,178,35284,1,0,0
7,79,-378,169,171445,1,0,0
7,80,194,262,106280,1,0,0
7,81,-563,96,326185,1,0,0
7,82,265,158,95189,1,0,0
7,83,-153,573,351738,1,0,0
7,84,8,356,126800,1,0,0
7,85,-249,-572,389185,1,0,0
7,86,104,394,166052,1,0,0
7,87,85,476,233801,1,0,0
7,88,-277,-143,97178,1,0,0
7,89,306,530,374536,1,0,0
7,90,-468,-102,229428,1,0,0
7,91,-70,458,214664,1,0,0
7,92,220,133,66089,1,0,0
7,93,-298,-224,138980,1,0,0
7,94,10,6,136,1,1,1
7,95,-245,186,94621,1,0,0
7,96,-108,150,34164,1,0,0
7,97,161,507,282970,1,0,0
7,98,-269,-75,77986,1,0,0
7,99,27,-216,47385,1,0,0
7,100,105,526,287701,1,0,0
7,101,-332,-12,110368,1,0,0
7,102,263,74,74645,1,0,0
7,103,120,-106,25636,1,0,0
7,104,-306,443,289885,1,0,0
7,105,-348,-559,433585,1,0,0
7,106,48,173,32233,1,0,0
7,107,260,207,110449,1,0,0
7,108,-99,-308,104665,1,0,0
7,109,-529,611,653162,1,0,0
7,110,-85,-78,13309,1,0,0
7,111,345,314,217621,1,0,0
7,112,-139,-341,135602,1,0,0
7,113,-17,355,126314,1,0,0
7,114,-182,-284,113780,1,0,0
7,115,-11,-95,9146,1,0,0
7,116,191,260,104081,1,0,0
7,117,-841,9,707362,1,0,0
7,118,522,11,272605,1,0,0
7,119,-198,215,85429,1,0,0
7,120,-219,-73,53290,1,0,0
7,121,592,21,350905,1,0,0
7,122,-155,-183,57514,1,0,0
7,123,-125,130,32525,1,0,0
7,124,-76,11,5897,1,0,0
7,125,-98,61,13325,1,0,0
7,126,193,-7,37298,1,0,0
7,127,-347,182,153533,1,0,0
7,128,-73,0,5329,1,0,0
8,0,-193225,0,37335900625,0,0,0
8,1,194653,1172,37891163993,1,0,0
8,2,-196121,7,38463446690,1,0,0
8,3,200496,3772,40212874000,1,0,0
8,4,-205327,354,42159302245,1,0,0
8,5,213748,6952,45736537808,1,0,0
8,6,-222732,667,49609988713,1,0,0
8,7,236443,11393,56035092698,1,0,0
8,8,-253055,2867,64045052714,1,0,0
8,9,276472,19011,76798184905,1,0,0
8,10,-307089,9474,94393410597,1,0,0
8,11,353949,33857,126426191050,1,0,0
8,12,-422304,30267,179256759705,1,0,0
8,13,543313,86200,302619455969,1,0,0
8,14,-796897,161623,661166822738,1,0,0
8,15,1869811,903274,4312097094797,1,0,0
8,16,-90467,-2692839,7259566158010,1,0,0
8,17,-1679903,908443,3647342773658,1,0,0
8,18,608750,142898,390996400904,1,0,0
8,19,-332202,103574,121085742280,1,0,0
8,20,202915,-26155,41858581250,1,0,0
8,21,-48407,69536,7178492945,1,0,0
8,22,-102368,-387002,160249755428,1,0,0
8,23,-470037,595993,576142437418,1,0,0
8,24,624297,31298,390726309013,1,0,0
8,25,-243938,-119679,73828810885,1,0,0
8,26,204405,47403,44028448434,1,0,0
8,27,-152922,-47336,25625834980,1,0,0
8,28,136823,33481,19841510690,1,0,0
8,29,-113345,-29848,13737992129,1,0,0
8,30,103631,25570,11393209061,1,0,0
8,31,-89739,-21951,8534934522,1,0,0
8,32,83285,20588,7360256969,1,0,0
8,33,-73975,-17777,5788322354,1,0,0
8,34,68993,17671,5072298290,1,0,0
8,35,-61922,-15142,4063614248,1,0,0
8,36,58191,14937,3609306450,1,0,0
8,37,-53404,-12827,3016519145,1,0,0
8,38,50500,13520,2733040400,1,0,0
8,39,-46089,-11769,2262705282,1,0,0
8,40,43787,11913,2059220938,1,0,0
8,41,-40558,-10543,1756106213,1,0,0
8,42,38457,10817,1595948338,1,0,0
8,43,-35890,-9370,1375889000,1,0,0
8,44,34446,9859,1283726797,1,0,0
8,45,-32009,-8925,1104231706,1,0,0
8,46,30452,9054,1009299220,1,0,0
8,47,-28707,-7855,885792874,1,0,0
8,48,27808,8295,842091889,1,0,0
8,49,-25979,-7660,733584041,1,0,0
8,50,24708,7777,670966993,1,0,0
8,51,-23199,-6666,582629157,1,0,0
8,52,22636,6557,555382745,1,0,0
8,53,-21804,-5893,510141865,1,0,0
8,54,21324,6369,495277137,1,0,0
8,55,-20160,-5997,442389609,1,0,0
8,56,19549,6254,421275917,1,0,0
8,57,-18399,-5959,374032882,1,0,0
8,58,17599,5915,344712026,1,0,0
8,59,-16848,-5327,312232033,1,0,0
8,60,16328,5420,295979984,1,0,0
8,61,-15726,-4876,271082452,1,0,0
8,62,15434,5207,265321205,1,0,0
8,63,-14550,-5003,236732509,1,0,0
8,64,13902,4986,218125800,1,0,0
8,65,-13285,-4306,195032861,1,0,0
8,66,13239,4344,194141457,1,0,0
8,67,-12668,-4236,178421920,1,0,0
8,68,12207,4198,166634053,1,0,0
8,69,-11835,-3790,154431325,1,0,0
8,70,11598,3916,149848660,1,0,0
8,71,-11151,-3644,137623537,1,0,0
8,72,10783,3718,130096613,1,0,0
8,73,-10361,-3118,117072245,1,0,0
8,74,10595,3147,122157634,1,0,0
8,75,-10290,-3251,116453101,1,0,0
8,76,9958,3430,110926664,1,0,0
8,77,-9450,-3189,99472221,1,0,0
8,78,9250,3091,95116781,1,0,0
8,79,-9018,-2822,89288008,1,0,0
8,80,8890,2921,87564341,1,0,0
8,81,-8558,-2645,80235389,1,0,0
8,82,8688,2714,82847140,1,0,0
8,83,-8279,-2870,76778741,1,0,0
8,84,7832,2666,68447780,1,0,0
8,85,-7865,-2155,66502250,1,0,0
8,86,8136,2493,72409545,1,0,0
8,87,-7627,-2643,65156578,1,0,0
8,88,7448,2525,61848329,1,0,0
8,89,-7209,-2556,58502817,1,0,0
8,90,6853,2481,53118970,1,0,0
8,91,-6684,-2184,49445712,1,0,0
8,92,6563,2176,47807945,1,0,0
8,93,-6390,-1846,44239816,1,0,0
8,94,6540,1857,46220049,1,0,0
8,95,-6349,-1852,43739705,1,0,0
8,96,6328,1865,43521809,1,0,0
8,97,-6038,-1905,40086469,1,0,0
8,98,5802,1643,36362653,1,0,0
8,99,-5984,-1422,37830340,1,0,0
8,100,5912,1740,37979344,1,0,0
8,101,-5522,-1484,32694740,1,0,0
8,102,5701,1344,34307737,1,0,0
8,103,-5588,-1512,33511888,1,0,0
8,104,5184,1453,28985065,1,0,0
8,105,-5141,-869,27185042,1,0,0
8,106,5594,925,32148461,1,0,0
8,107,-5470,-1152,31248004,1,0,0
8,108,5333,1265,30041114,1,0,0
8,109,-4944,-1152,25770240,1,0,0
8,110,4970,830,25389800,1,0,0
8,111,-5040,-807,26052849,1,0,0
8,112,4994,809,25594517,1,0,0
8,113,-4846,-738,24028360,1,0,0
8,114,4835,524,23651801,1,0,0
8,115,-5059,-444,25790617,1,0,0
8,116,4950,763,25084669,1,0,0
8,117,-4609,-388,21393425,1,0,0
8,118,5009,264,25159777,1,0,0
8,119,-4833,-443,23554138,1,0,0
8,120,4858,150,23622664,1,0,0
8,121,-5109,-241,26159962,1,0,0
8,122,5020,469,25420361,1,0,0
8,123,-4833,-422,23535973,1,0,0
8,124,4784,381,23031817,1,0,0
8,125,-4727,-283,22424618,1,0,0
8,126,4749,372,22691385,1,0,0
8,127,-4421,-326,19651517,1,0,0
8,128,4325,0,18705625,1,0,0
